,architecture,model_type,embeddings,hidden,num_layers,dropouts,bidirectional,learning_rate,epochs,dev_acc,dev_prec,dev_recall,metric
241,80,RNN,128,0.6666666666666666,1,0.5,False,0.01,10,0.7627118644067796,0.2,0.25,precision
242,80,RNN,128,0.6666666666666666,1,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
243,81,RNN,128,0.6666666666666666,1,0.5,False,0.0001,10,0.7288135593220338,0.0,0.0,accuracy
244,81,RNN,128,0.6666666666666666,1,0.5,False,0.0001,10,0.2542372881355932,0.14,0.875,precision
245,81,RNN,128,0.6666666666666666,1,0.5,False,0.0001,10,0.2542372881355932,0.14,0.875,recall
246,82,RNN,128,0.6666666666666666,1,0.5,True,0.01,10,0.864406779661017,0.5,0.125,accuracy
247,82,RNN,128,0.6666666666666666,1,0.5,True,0.01,10,0.864406779661017,0.5,0.125,precision
248,82,RNN,128,0.6666666666666666,1,0.5,True,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
249,83,RNN,128,0.6666666666666666,1,0.5,True,0.0001,10,0.7627118644067796,0.0,0.0,accuracy
250,83,RNN,128,0.6666666666666666,1,0.5,True,0.0001,10,0.6949152542372882,0.08333333333333333,0.125,precision
251,83,RNN,128,0.6666666666666666,1,0.5,True,0.0001,10,0.6949152542372882,0.08333333333333333,0.125,recall
252,84,RNN,128,0.6666666666666666,1,0.75,False,0.01,10,0.8305084745762712,0.0,0.0,accuracy
253,84,RNN,128,0.6666666666666666,1,0.75,False,0.01,10,0.576271186440678,0.18518518518518517,0.625,precision
254,84,RNN,128,0.6666666666666666,1,0.75,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
255,85,RNN,128,0.6666666666666666,1,0.75,False,0.0001,10,0.2542372881355932,0.15384615384615385,1.0,accuracy
256,85,RNN,128,0.6666666666666666,1,0.75,False,0.0001,10,0.2542372881355932,0.15384615384615385,1.0,precision
257,85,RNN,128,0.6666666666666666,1,0.75,False,0.0001,10,0.1864406779661017,0.14285714285714285,1.0,recall
258,86,RNN,128,0.6666666666666666,1,0.75,True,0.01,10,0.6440677966101694,0.24,0.75,accuracy
259,86,RNN,128,0.6666666666666666,1,0.75,True,0.01,10,0.6440677966101694,0.24,0.75,precision
260,86,RNN,128,0.6666666666666666,1,0.75,True,0.01,10,0.6440677966101694,0.24,0.75,recall
261,87,RNN,128,0.6666666666666666,1,0.75,True,0.0001,10,0.23728813559322035,0.1509433962264151,1.0,accuracy
262,87,RNN,128,0.6666666666666666,1,0.75,True,0.0001,10,0.23728813559322035,0.1509433962264151,1.0,precision
263,87,RNN,128,0.6666666666666666,1,0.75,True,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,recall
264,88,RNN,128,0.6666666666666666,2,0.5,False,0.01,10,0.7796610169491526,0.0,0.0,accuracy
265,88,RNN,128,0.6666666666666666,2,0.5,False,0.01,10,0.6101694915254238,0.17391304347826086,0.5,precision
266,88,RNN,128,0.6666666666666666,2,0.5,False,0.01,10,0.3728813559322034,0.14634146341463414,0.75,recall
267,89,RNN,128,0.6666666666666666,2,0.5,False,0.0001,10,0.7627118644067796,0.0,0.0,accuracy
268,89,RNN,128,0.6666666666666666,2,0.5,False,0.0001,10,0.7457627118644068,0.0,0.0,precision
269,89,RNN,128,0.6666666666666666,2,0.5,False,0.0001,10,0.7457627118644068,0.0,0.0,recall
270,90,RNN,128,0.6666666666666666,2,0.5,True,0.01,10,0.847457627118644,0.0,0.0,accuracy
271,90,RNN,128,0.6666666666666666,2,0.5,True,0.01,10,0.7288135593220338,0.16666666666666666,0.25,precision
272,90,RNN,128,0.6666666666666666,2,0.5,True,0.01,10,0.1864406779661017,0.14285714285714285,1.0,recall
273,91,RNN,128,0.6666666666666666,2,0.5,True,0.0001,10,0.7288135593220338,0.0,0.0,accuracy
274,91,RNN,128,0.6666666666666666,2,0.5,True,0.0001,10,0.13559322033898305,0.12280701754385964,0.875,precision
275,91,RNN,128,0.6666666666666666,2,0.5,True,0.0001,10,0.13559322033898305,0.12280701754385964,0.875,recall
276,92,RNN,128,0.6666666666666666,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
277,92,RNN,128,0.6666666666666666,2,0.75,False,0.01,10,0.1694915254237288,0.14035087719298245,1.0,precision
278,92,RNN,128,0.6666666666666666,2,0.75,False,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
279,93,RNN,128,0.6666666666666666,2,0.75,False,0.0001,10,0.711864406779661,0.0,0.0,accuracy
280,93,RNN,128,0.6666666666666666,2,0.75,False,0.0001,10,0.23728813559322035,0.13725490196078433,0.875,precision
281,93,RNN,128,0.6666666666666666,2,0.75,False,0.0001,10,0.23728813559322035,0.13725490196078433,0.875,recall
282,94,RNN,128,0.6666666666666666,2,0.75,True,0.01,10,0.6949152542372882,0.08333333333333333,0.125,accuracy
283,94,RNN,128,0.6666666666666666,2,0.75,True,0.01,10,0.6779661016949152,0.17647058823529413,0.375,precision
284,94,RNN,128,0.6666666666666666,2,0.75,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
285,95,RNN,128,0.6666666666666666,2,0.75,True,0.0001,10,0.7457627118644068,0.0,0.0,accuracy
286,95,RNN,128,0.6666666666666666,2,0.75,True,0.0001,10,0.15254237288135594,0.125,0.875,precision
287,95,RNN,128,0.6666666666666666,2,0.75,True,0.0001,10,0.15254237288135594,0.125,0.875,recall
288,96,RNN,256,0.3333333333333333,1,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
289,96,RNN,256,0.3333333333333333,1,0.5,False,0.01,10,0.847457627118644,0.3333333333333333,0.125,precision
290,96,RNN,256,0.3333333333333333,1,0.5,False,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
291,97,RNN,256,0.3333333333333333,1,0.5,False,0.0001,10,0.7288135593220338,0.1,0.125,accuracy
292,97,RNN,256,0.3333333333333333,1,0.5,False,0.0001,10,0.7288135593220338,0.1,0.125,precision
293,97,RNN,256,0.3333333333333333,1,0.5,False,0.0001,10,0.7288135593220338,0.1,0.125,recall
294,98,RNN,256,0.3333333333333333,1,0.5,True,0.01,10,0.7288135593220338,0.0,0.0,accuracy
295,98,RNN,256,0.3333333333333333,1,0.5,True,0.01,10,0.7288135593220338,0.21428571428571427,0.375,precision
296,98,RNN,256,0.3333333333333333,1,0.5,True,0.01,10,0.4915254237288136,0.19444444444444445,0.875,recall
297,99,RNN,256,0.3333333333333333,1,0.5,True,0.0001,10,0.7627118644067796,0.125,0.125,accuracy
298,99,RNN,256,0.3333333333333333,1,0.5,True,0.0001,10,0.288135593220339,0.16,1.0,precision
299,99,RNN,256,0.3333333333333333,1,0.5,True,0.0001,10,0.288135593220339,0.16,1.0,recall
300,100,RNN,256,0.3333333333333333,1,0.75,False,0.01,10,0.847457627118644,0.0,0.0,accuracy
301,100,RNN,256,0.3333333333333333,1,0.75,False,0.01,10,0.7627118644067796,0.2,0.25,precision
302,100,RNN,256,0.3333333333333333,1,0.75,False,0.01,10,0.2542372881355932,0.15384615384615385,1.0,recall
303,101,RNN,256,0.3333333333333333,1,0.75,False,0.0001,10,0.7627118644067796,0.0,0.0,accuracy
304,101,RNN,256,0.3333333333333333,1,0.75,False,0.0001,10,0.7457627118644068,0.0,0.0,precision
305,101,RNN,256,0.3333333333333333,1,0.75,False,0.0001,10,0.7457627118644068,0.0,0.0,recall
306,102,RNN,256,0.3333333333333333,1,0.75,True,0.01,10,0.8305084745762712,0.0,0.0,accuracy
307,102,RNN,256,0.3333333333333333,1,0.75,True,0.01,10,0.7627118644067796,0.2857142857142857,0.5,precision
308,102,RNN,256,0.3333333333333333,1,0.75,True,0.01,10,0.2033898305084746,0.14545454545454545,1.0,recall
309,103,RNN,256,0.3333333333333333,1,0.75,True,0.0001,10,0.7796610169491526,0.0,0.0,accuracy
310,103,RNN,256,0.3333333333333333,1,0.75,True,0.0001,10,0.7796610169491526,0.0,0.0,precision
311,103,RNN,256,0.3333333333333333,1,0.75,True,0.0001,10,0.7796610169491526,0.0,0.0,recall
312,104,RNN,256,0.3333333333333333,2,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
313,104,RNN,256,0.3333333333333333,2,0.5,False,0.01,10,0.7966101694915254,0.16666666666666666,0.125,precision
314,104,RNN,256,0.3333333333333333,2,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
315,105,RNN,256,0.3333333333333333,2,0.5,False,0.0001,10,0.8135593220338984,0.2,0.125,accuracy
316,105,RNN,256,0.3333333333333333,2,0.5,False,0.0001,10,0.8135593220338984,0.2,0.125,precision
317,105,RNN,256,0.3333333333333333,2,0.5,False,0.0001,10,0.8135593220338984,0.2,0.125,recall
318,106,RNN,256,0.3333333333333333,2,0.5,True,0.01,10,0.864406779661017,,0.0,accuracy
319,106,RNN,256,0.3333333333333333,2,0.5,True,0.01,10,0.576271186440678,0.16,0.5,precision
320,106,RNN,256,0.3333333333333333,2,0.5,True,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
321,107,RNN,256,0.3333333333333333,2,0.5,True,0.0001,10,0.8305084745762712,0.0,0.0,accuracy
322,107,RNN,256,0.3333333333333333,2,0.5,True,0.0001,10,0.288135593220339,0.14583333333333334,0.875,precision
323,107,RNN,256,0.3333333333333333,2,0.5,True,0.0001,10,0.288135593220339,0.14583333333333334,0.875,recall
324,108,RNN,256,0.3333333333333333,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
325,108,RNN,256,0.3333333333333333,2,0.75,False,0.01,10,0.8305084745762712,0.3333333333333333,0.25,precision
326,108,RNN,256,0.3333333333333333,2,0.75,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
327,109,RNN,256,0.3333333333333333,2,0.75,False,0.0001,10,0.847457627118644,0.0,0.0,accuracy
328,109,RNN,256,0.3333333333333333,2,0.75,False,0.0001,10,0.7966101694915254,0.0,0.0,precision
329,109,RNN,256,0.3333333333333333,2,0.75,False,0.0001,10,0.7966101694915254,0.0,0.0,recall
330,110,RNN,256,0.3333333333333333,2,0.75,True,0.01,10,0.864406779661017,,0.0,accuracy
331,110,RNN,256,0.3333333333333333,2,0.75,True,0.01,10,0.8305084745762712,0.25,0.125,precision
332,110,RNN,256,0.3333333333333333,2,0.75,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
333,111,RNN,256,0.3333333333333333,2,0.75,True,0.0001,10,0.7457627118644068,0.0,0.0,accuracy
334,111,RNN,256,0.3333333333333333,2,0.75,True,0.0001,10,0.2542372881355932,0.14,0.875,precision
335,111,RNN,256,0.3333333333333333,2,0.75,True,0.0001,10,0.1864406779661017,0.12962962962962962,0.875,recall
336,112,RNN,256,0.6666666666666666,1,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
337,112,RNN,256,0.6666666666666666,1,0.5,False,0.01,10,0.5084745762711864,0.16129032258064516,0.625,precision
338,112,RNN,256,0.6666666666666666,1,0.5,False,0.01,10,0.1694915254237288,0.14035087719298245,1.0,recall
339,113,RNN,256,0.6666666666666666,1,0.5,False,0.0001,10,0.8305084745762712,0.25,0.125,accuracy
340,113,RNN,256,0.6666666666666666,1,0.5,False,0.0001,10,0.8305084745762712,0.25,0.125,precision
341,113,RNN,256,0.6666666666666666,1,0.5,False,0.0001,10,0.288135593220339,0.16,1.0,recall
342,114,RNN,256,0.6666666666666666,1,0.5,True,0.01,10,0.847457627118644,0.0,0.0,accuracy
343,114,RNN,256,0.6666666666666666,1,0.5,True,0.01,10,0.7288135593220338,0.2777777777777778,0.625,precision
344,114,RNN,256,0.6666666666666666,1,0.5,True,0.01,10,0.1864406779661017,0.14285714285714285,1.0,recall
345,115,RNN,256,0.6666666666666666,1,0.5,True,0.0001,10,0.847457627118644,0.3333333333333333,0.125,accuracy
346,115,RNN,256,0.6666666666666666,1,0.5,True,0.0001,10,0.847457627118644,0.3333333333333333,0.125,precision
347,115,RNN,256,0.6666666666666666,1,0.5,True,0.0001,10,0.8135593220338984,0.2,0.125,recall
348,116,RNN,256,0.6666666666666666,1,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
349,116,RNN,256,0.6666666666666666,1,0.75,False,0.01,10,0.23728813559322035,0.1509433962264151,1.0,precision
350,116,RNN,256,0.6666666666666666,1,0.75,False,0.01,10,0.23728813559322035,0.1509433962264151,1.0,recall
351,117,RNN,256,0.6666666666666666,1,0.75,False,0.0001,10,0.847457627118644,0.0,0.0,accuracy
352,117,RNN,256,0.6666666666666666,1,0.75,False,0.0001,10,0.7457627118644068,0.0,0.0,precision
353,117,RNN,256,0.6666666666666666,1,0.75,False,0.0001,10,0.7457627118644068,0.0,0.0,recall
354,118,RNN,256,0.6666666666666666,1,0.75,True,0.01,10,0.864406779661017,,0.0,accuracy
355,118,RNN,256,0.6666666666666666,1,0.75,True,0.01,10,0.4576271186440678,0.2,1.0,precision
356,118,RNN,256,0.6666666666666666,1,0.75,True,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
357,119,RNN,256,0.6666666666666666,1,0.75,True,0.0001,10,0.8305084745762712,0.25,0.125,accuracy
358,119,RNN,256,0.6666666666666666,1,0.75,True,0.0001,10,0.8305084745762712,0.25,0.125,precision
359,119,RNN,256,0.6666666666666666,1,0.75,True,0.0001,10,0.7457627118644068,0.1111111111111111,0.125,recall
360,120,RNN,256,0.6666666666666666,2,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
361,120,RNN,256,0.6666666666666666,2,0.5,False,0.01,10,0.6271186440677966,0.18181818181818182,0.5,precision
362,120,RNN,256,0.6666666666666666,2,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
363,121,RNN,256,0.6666666666666666,2,0.5,False,0.0001,10,0.847457627118644,0.0,0.0,accuracy
364,121,RNN,256,0.6666666666666666,2,0.5,False,0.0001,10,0.8135593220338984,0.2,0.125,precision
365,121,RNN,256,0.6666666666666666,2,0.5,False,0.0001,10,0.7966101694915254,0.16666666666666666,0.125,recall
366,122,RNN,256,0.6666666666666666,2,0.5,True,0.01,10,0.847457627118644,0.0,0.0,accuracy
367,122,RNN,256,0.6666666666666666,2,0.5,True,0.01,10,0.7796610169491526,0.2727272727272727,0.375,precision
368,122,RNN,256,0.6666666666666666,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
369,123,RNN,256,0.6666666666666666,2,0.5,True,0.0001,10,0.8135593220338984,0.2,0.125,accuracy
370,123,RNN,256,0.6666666666666666,2,0.5,True,0.0001,10,0.8135593220338984,0.2,0.125,precision
371,123,RNN,256,0.6666666666666666,2,0.5,True,0.0001,10,0.2711864406779661,0.1568627450980392,1.0,recall
372,124,RNN,256,0.6666666666666666,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
373,124,RNN,256,0.6666666666666666,2,0.75,False,0.01,10,0.6610169491525424,0.16666666666666666,0.375,precision
374,124,RNN,256,0.6666666666666666,2,0.75,False,0.01,10,0.3220338983050847,0.13636363636363635,0.75,recall
375,125,RNN,256,0.6666666666666666,2,0.75,False,0.0001,10,0.8305084745762712,0.25,0.125,accuracy
376,125,RNN,256,0.6666666666666666,2,0.75,False,0.0001,10,0.8305084745762712,0.25,0.125,precision
377,125,RNN,256,0.6666666666666666,2,0.75,False,0.0001,10,0.2033898305084746,0.14545454545454545,1.0,recall
378,126,RNN,256,0.6666666666666666,2,0.75,True,0.01,10,0.864406779661017,,0.0,accuracy
379,126,RNN,256,0.6666666666666666,2,0.75,True,0.01,10,0.6610169491525424,0.25,0.75,precision
380,126,RNN,256,0.6666666666666666,2,0.75,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
381,127,RNN,256,0.6666666666666666,2,0.75,True,0.0001,10,0.7288135593220338,0.0,0.0,accuracy
382,127,RNN,256,0.6666666666666666,2,0.75,True,0.0001,10,0.288135593220339,0.14583333333333334,0.875,precision
383,127,RNN,256,0.6666666666666666,2,0.75,True,0.0001,10,0.288135593220339,0.14583333333333334,0.875,recall
384,128,LSTM,32,0.3333333333333333,1,0.5,False,0.01,10,0.8813559322033898,1.0,0.125,accuracy
385,128,LSTM,32,0.3333333333333333,1,0.5,False,0.01,10,0.8813559322033898,1.0,0.125,precision
386,128,LSTM,32,0.3333333333333333,1,0.5,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
387,129,LSTM,32,0.3333333333333333,1,0.5,False,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,accuracy
388,129,LSTM,32,0.3333333333333333,1,0.5,False,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,precision
389,129,LSTM,32,0.3333333333333333,1,0.5,False,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,recall
390,130,LSTM,32,0.3333333333333333,1,0.5,True,0.01,10,0.7796610169491526,0.14285714285714285,0.125,accuracy
391,130,LSTM,32,0.3333333333333333,1,0.5,True,0.01,10,0.7796610169491526,0.14285714285714285,0.125,precision
392,130,LSTM,32,0.3333333333333333,1,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
393,131,LSTM,32,0.3333333333333333,1,0.5,True,0.0001,10,0.864406779661017,,0.0,accuracy
394,131,LSTM,32,0.3333333333333333,1,0.5,True,0.0001,10,0.864406779661017,,0.0,precision
395,131,LSTM,32,0.3333333333333333,1,0.5,True,0.0001,10,0.864406779661017,,0.0,recall
396,132,LSTM,32,0.3333333333333333,1,0.75,False,0.01,10,0.8305084745762712,0.25,0.125,accuracy
397,132,LSTM,32,0.3333333333333333,1,0.75,False,0.01,10,0.8305084745762712,0.25,0.125,precision
398,132,LSTM,32,0.3333333333333333,1,0.75,False,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
399,133,LSTM,32,0.3333333333333333,1,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
400,133,LSTM,32,0.3333333333333333,1,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
401,133,LSTM,32,0.3333333333333333,1,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
402,134,LSTM,32,0.3333333333333333,1,0.75,True,0.01,10,0.8135593220338984,0.2,0.125,accuracy
403,134,LSTM,32,0.3333333333333333,1,0.75,True,0.01,10,0.8135593220338984,0.2,0.125,precision
404,134,LSTM,32,0.3333333333333333,1,0.75,True,0.01,10,0.3050847457627119,0.16326530612244897,1.0,recall
405,135,LSTM,32,0.3333333333333333,1,0.75,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,accuracy
406,135,LSTM,32,0.3333333333333333,1,0.75,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,precision
407,135,LSTM,32,0.3333333333333333,1,0.75,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
408,136,LSTM,32,0.3333333333333333,2,0.5,False,0.01,10,0.864406779661017,,0.0,accuracy
409,136,LSTM,32,0.3333333333333333,2,0.5,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,precision
410,136,LSTM,32,0.3333333333333333,2,0.5,False,0.01,10,0.15254237288135594,0.13793103448275862,1.0,recall
411,137,LSTM,32,0.3333333333333333,2,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,accuracy
412,137,LSTM,32,0.3333333333333333,2,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,precision
413,137,LSTM,32,0.3333333333333333,2,0.5,False,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
414,138,LSTM,32,0.3333333333333333,2,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,accuracy
415,138,LSTM,32,0.3333333333333333,2,0.5,True,0.01,10,0.8813559322033898,1.0,0.125,precision
416,138,LSTM,32,0.3333333333333333,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
417,139,LSTM,32,0.3333333333333333,2,0.5,True,0.0001,10,0.864406779661017,,0.0,accuracy
418,139,LSTM,32,0.3333333333333333,2,0.5,True,0.0001,10,0.864406779661017,,0.0,precision
419,139,LSTM,32,0.3333333333333333,2,0.5,True,0.0001,10,0.864406779661017,,0.0,recall
420,140,LSTM,32,0.3333333333333333,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
421,140,LSTM,32,0.3333333333333333,2,0.75,False,0.01,10,0.2033898305084746,0.14545454545454545,1.0,precision
422,140,LSTM,32,0.3333333333333333,2,0.75,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
423,141,LSTM,32,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
424,141,LSTM,32,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
425,141,LSTM,32,0.3333333333333333,2,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
426,142,LSTM,32,0.3333333333333333,2,0.75,True,0.01,10,0.8813559322033898,1.0,0.125,accuracy
427,142,LSTM,32,0.3333333333333333,2,0.75,True,0.01,10,0.8813559322033898,1.0,0.125,precision
428,142,LSTM,32,0.3333333333333333,2,0.75,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
429,143,LSTM,32,0.3333333333333333,2,0.75,True,0.0001,10,0.7796610169491526,0.0,0.0,accuracy
430,143,LSTM,32,0.3333333333333333,2,0.75,True,0.0001,10,0.7796610169491526,0.0,0.0,precision
431,143,LSTM,32,0.3333333333333333,2,0.75,True,0.0001,10,0.7796610169491526,0.0,0.0,recall
432,144,LSTM,32,0.6666666666666666,1,0.5,False,0.01,10,0.8135593220338984,0.0,0.0,accuracy
433,144,LSTM,32,0.6666666666666666,1,0.5,False,0.01,10,0.6949152542372882,0.14285714285714285,0.25,precision
434,144,LSTM,32,0.6666666666666666,1,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
435,145,LSTM,32,0.6666666666666666,1,0.5,False,0.0001,10,0.15254237288135594,0.125,0.875,accuracy
436,145,LSTM,32,0.6666666666666666,1,0.5,False,0.0001,10,0.15254237288135594,0.125,0.875,precision
437,145,LSTM,32,0.6666666666666666,1,0.5,False,0.0001,10,0.11864406779661017,0.1206896551724138,0.875,recall
438,146,LSTM,32,0.6666666666666666,1,0.5,True,0.01,10,0.847457627118644,0.0,0.0,accuracy
439,146,LSTM,32,0.6666666666666666,1,0.5,True,0.01,10,0.8135593220338984,0.2,0.125,precision
440,146,LSTM,32,0.6666666666666666,1,0.5,True,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
441,147,LSTM,32,0.6666666666666666,1,0.5,True,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,accuracy
442,147,LSTM,32,0.6666666666666666,1,0.5,True,0.0001,10,0.15254237288135594,0.13793103448275862,1.0,precision
443,147,LSTM,32,0.6666666666666666,1,0.5,True,0.0001,10,0.13559322033898305,0.13559322033898305,1.0,recall
444,148,LSTM,32,0.6666666666666666,1,0.75,False,0.01,10,0.8305084745762712,0.25,0.125,accuracy
445,148,LSTM,32,0.6666666666666666,1,0.75,False,0.01,10,0.8305084745762712,0.25,0.125,precision
446,148,LSTM,32,0.6666666666666666,1,0.75,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
447,149,LSTM,32,0.6666666666666666,1,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
448,149,LSTM,32,0.6666666666666666,1,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
449,149,LSTM,32,0.6666666666666666,1,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
450,150,LSTM,32,0.6666666666666666,1,0.75,True,0.01,10,0.8813559322033898,1.0,0.125,accuracy
451,150,LSTM,32,0.6666666666666666,1,0.75,True,0.01,10,0.8813559322033898,1.0,0.125,precision
452,150,LSTM,32,0.6666666666666666,1,0.75,True,0.01,10,0.2711864406779661,0.1568627450980392,1.0,recall
453,151,LSTM,32,0.6666666666666666,1,0.75,True,0.0001,10,0.847457627118644,0.0,0.0,accuracy
454,151,LSTM,32,0.6666666666666666,1,0.75,True,0.0001,10,0.847457627118644,0.0,0.0,precision
455,151,LSTM,32,0.6666666666666666,1,0.75,True,0.0001,10,0.847457627118644,0.0,0.0,recall
456,152,LSTM,32,0.6666666666666666,2,0.5,False,0.01,10,0.847457627118644,0.0,0.0,accuracy
457,152,LSTM,32,0.6666666666666666,2,0.5,False,0.01,10,0.6949152542372882,0.25,0.625,precision
458,152,LSTM,32,0.6666666666666666,2,0.5,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
459,153,LSTM,32,0.6666666666666666,2,0.5,False,0.0001,10,0.864406779661017,,0.0,accuracy
460,153,LSTM,32,0.6666666666666666,2,0.5,False,0.0001,10,0.864406779661017,,0.0,precision
461,153,LSTM,32,0.6666666666666666,2,0.5,False,0.0001,10,0.864406779661017,,0.0,recall
462,154,LSTM,32,0.6666666666666666,2,0.5,True,0.01,10,0.847457627118644,0.0,0.0,accuracy
463,154,LSTM,32,0.6666666666666666,2,0.5,True,0.01,10,0.8305084745762712,0.25,0.125,precision
464,154,LSTM,32,0.6666666666666666,2,0.5,True,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
465,155,LSTM,32,0.6666666666666666,2,0.5,True,0.0001,10,0.864406779661017,,0.0,accuracy
466,155,LSTM,32,0.6666666666666666,2,0.5,True,0.0001,10,0.864406779661017,,0.0,precision
467,155,LSTM,32,0.6666666666666666,2,0.5,True,0.0001,10,0.864406779661017,,0.0,recall
468,156,LSTM,32,0.6666666666666666,2,0.75,False,0.01,10,0.864406779661017,,0.0,accuracy
469,156,LSTM,32,0.6666666666666666,2,0.75,False,0.01,10,0.8135593220338984,0.2,0.125,precision
470,156,LSTM,32,0.6666666666666666,2,0.75,False,0.01,10,0.13559322033898305,0.13559322033898305,1.0,recall
471,157,LSTM,32,0.6666666666666666,2,0.75,False,0.0001,10,0.864406779661017,,0.0,accuracy
472,157,LSTM,32,0.6666666666666666,2,0.75,False,0.0001,10,0.864406779661017,,0.0,precision
473,157,LSTM,32,0.6666666666666666,2,0.75,False,0.0001,10,0.864406779661017,,0.0,recall
474,158,LSTM,32,0.6666666666666666,2,0.75,True,0.01,10,0.864406779661017,,0.0,accuracy
475,158,LSTM,32,0.6666666666666666,2,0.75,True,0.01,10,0.8135593220338984,0.2,0.125,precision
476,158,LSTM,32,0.6666666666666666,2,0.75,True,0.01,10,0.22033898305084745,0.14814814814814814,1.0,recall
477,159,LSTM,32,0.6666666666666666,2,0.75,True,0.0001,10,0.11864406779661017,0.1206896551724138,0.875,accuracy
478,159,LSTM,32,0.6666666666666666,2,0.75,True,0.0001,10,0.11864406779661017,0.1206896551724138,0.875,precision
479,159,LSTM,32,0.6666666666666666,2,0.75,True,0.0001,10,0.11864406779661017,0.1206896551724138,0.875,recall
480,160,LSTM,64,0.3333333333333333,1,0.5,False,0.01,10,0.864406779661017,0.5,0.125,accuracy
481,160,LSTM,64,0.3333333333333333,1,0.5,False,0.01,10,0.864406779661017,0.5,0.125,precision
482,160,LSTM,64,0.3333333333333333,1,0.5,False,0.01,10,0.1864406779661017,0.14285714285714285,1.0,recall
483,161,LSTM,64,0.3333333333333333,1,0.5,False,0.0001,10,0.11864406779661017,0.1206896551724138,0.875,accuracy
484,161,LSTM,64,0.3333333333333333,1,0.5,False,0.0001,10,0.11864406779661017,0.1206896551724138,0.875,precision
485,161,LSTM,64,0.3333333333333333,1,0.5,False,0.0001,10,0.11864406779661017,0.1206896551724138,0.875,recall
486,162,LSTM,64,0.3333333333333333,1,0.5,True,0.01,10,0.864406779661017,0.5,0.125,accuracy
487,162,LSTM,64,0.3333333333333333,1,0.5,True,0.01,10,0.864406779661017,0.5,0.125,precision
488,162,LSTM,64,0.3333333333333333,1,0.5,True,0.01,10,0.1864406779661017,0.14285714285714285,1.0,recall
489,163,LSTM,64,0.3333333333333333,1,0.5,True,0.0001,10,0.1694915254237288,0.12727272727272726,0.875,accuracy
